SN,X1,X2,y
607,-4.400000000000000355e+00,-5.000000000000000000e+00,9.015555626666671287e+02
608,-4.400000000000000355e+00,-4.900000000000000355e+00,9.001255626666670651e+02
609,-4.400000000000000355e+00,-4.799999999999999822e+00,8.987155626666670969e+02
610,-4.400000000000000355e+00,-4.700000000000000178e+00,8.973255626666671105e+02
611,-4.400000000000000355e+00,-4.599999999999999645e+00,8.959555626666671060e+02
612,-4.400000000000000355e+00,-4.500000000000000000e+00,8.946055626666670832e+02
613,-4.400000000000000355e+00,-4.400000000000000355e+00,8.932755626666671560e+02
614,-4.400000000000000355e+00,-4.299999999999999822e+00,8.919655626666670969e+02
615,-4.400000000000000355e+00,-4.200000000000000178e+00,8.906755626666671333e+02
616,-4.400000000000000355e+00,-4.099999999999999645e+00,8.894055626666670378e+02
617,-4.400000000000000355e+00,-4.000000000000000000e+00,8.881555626666671515e+02
618,-4.400000000000000355e+00,-3.899999999999999911e+00,8.869255626666671333e+02
619,-4.400000000000000355e+00,-3.799999999999999822e+00,8.857155626666672106e+02
620,-4.400000000000000355e+00,-3.700000000000000178e+00,8.845255626666671560e+02
621,-4.400000000000000355e+00,-3.599999999999999645e+00,8.833555626666671969e+02
622,-4.400000000000000355e+00,-3.500000000000000000e+00,8.822055626666671060e+02
623,-4.400000000000000355e+00,-3.399999999999999911e+00,8.810755626666671105e+02
624,-4.400000000000000355e+00,-3.299999999999999822e+00,8.799655626666670969e+02
625,-4.400000000000000355e+00,-3.200000000000000178e+00,8.788755626666671787e+02
626,-4.400000000000000355e+00,-3.099999999999999645e+00,8.778055626666671287e+02
627,-4.400000000000000355e+00,-3.000000000000000000e+00,8.767555626666671742e+02
628,-4.400000000000000355e+00,-2.899999999999999911e+00,8.757255626666670878e+02
629,-4.400000000000000355e+00,-2.799999999999999822e+00,8.747155626666672106e+02
630,-4.400000000000000355e+00,-2.699999999999999734e+00,8.737255626666670878e+02
631,-4.400000000000000355e+00,-2.599999999999999645e+00,8.727555626666671742e+02
632,-4.400000000000000355e+00,-2.500000000000000000e+00,8.718055626666671287e+02
633,-4.400000000000000355e+00,-2.399999999999999911e+00,8.708755626666670651e+02
634,-4.400000000000000355e+00,-2.299999999999999822e+00,8.699655626666670969e+02
635,-4.400000000000000355e+00,-2.199999999999999734e+00,8.690755626666671105e+02
636,-4.400000000000000355e+00,-2.099999999999999645e+00,8.682055626666671060e+02
637,-4.400000000000000355e+00,-2.000000000000000000e+00,8.673555626666670832e+02
638,-4.400000000000000355e+00,-1.899999999999999911e+00,8.665255626666671560e+02
639,-4.400000000000000355e+00,-1.799999999999999822e+00,8.657155626666670969e+02
640,-4.400000000000000355e+00,-1.699999999999999734e+00,8.649255626666671333e+02
641,-4.400000000000000355e+00,-1.599999999999999645e+00,8.641555626666670378e+02
642,-4.400000000000000355e+00,-1.500000000000000000e+00,8.634055626666671515e+02
643,-4.400000000000000355e+00,-1.399999999999999911e+00,8.626755626666671333e+02
644,-4.400000000000000355e+00,-1.299999999999999822e+00,8.619655626666672106e+02
645,-4.400000000000000355e+00,-1.199999999999999734e+00,8.612755626666671560e+02
646,-4.400000000000000355e+00,-1.099999999999999645e+00,8.606055626666671969e+02
647,-4.400000000000000355e+00,-1.000000000000000000e+00,8.599555626666671060e+02
648,-4.400000000000000355e+00,-8.999999999999994671e-01,8.593255626666671105e+02
649,-4.400000000000000355e+00,-7.999999999999998224e-01,8.587155626666670969e+02
650,-4.400000000000000355e+00,-7.000000000000001776e-01,8.581255626666671787e+02
651,-4.400000000000000355e+00,-5.999999999999996447e-01,8.575555626666671287e+02
652,-4.400000000000000355e+00,-5.000000000000000000e-01,8.570055626666671742e+02
653,-4.400000000000000355e+00,-3.999999999999994671e-01,8.564755626666670878e+02
654,-4.400000000000000355e+00,-2.999999999999998224e-01,8.559655626666672106e+02
655,-4.400000000000000355e+00,-1.999999999999992895e-01,8.554755626666670878e+02
656,-4.400000000000000355e+00,-9.999999999999964473e-02,8.550055626666671742e+02
657,-4.400000000000000355e+00,0.000000000000000000e+00,8.545555626666671287e+02
658,-4.400000000000000355e+00,1.000000000000005329e-01,8.541255626666670651e+02
659,-4.400000000000000355e+00,2.000000000000001776e-01,8.537155626666670969e+02
660,-4.400000000000000355e+00,3.000000000000007105e-01,8.533255626666671105e+02
661,-4.400000000000000355e+00,4.000000000000003553e-01,8.529555626666671060e+02
662,-4.400000000000000355e+00,5.000000000000000000e-01,8.526055626666670832e+02
663,-4.400000000000000355e+00,6.000000000000005329e-01,8.522755626666671560e+02
664,-4.400000000000000355e+00,7.000000000000001776e-01,8.519655626666670969e+02
665,-4.400000000000000355e+00,8.000000000000007105e-01,8.516755626666671333e+02
666,-4.400000000000000355e+00,9.000000000000003553e-01,8.514055626666670378e+02
667,-4.400000000000000355e+00,1.000000000000000000e+00,8.511555626666671515e+02
668,-4.400000000000000355e+00,1.100000000000000533e+00,8.509255626666671333e+02
669,-4.400000000000000355e+00,1.200000000000000178e+00,8.507155626666672106e+02
670,-4.400000000000000355e+00,1.300000000000000711e+00,8.505255626666671560e+02
671,-4.400000000000000355e+00,1.400000000000000355e+00,8.503555626666671969e+02
672,-4.400000000000000355e+00,1.500000000000000000e+00,8.502055626666671060e+02
673,-4.400000000000000355e+00,1.600000000000000533e+00,8.500755626666671105e+02
674,-4.400000000000000355e+00,1.700000000000000178e+00,8.499655626666670969e+02
675,-4.400000000000000355e+00,1.800000000000000711e+00,8.498755626666671787e+02
676,-4.400000000000000355e+00,1.900000000000000355e+00,8.498055626666671287e+02
677,-4.400000000000000355e+00,2.000000000000000000e+00,8.497555626666671742e+02
678,-4.400000000000000355e+00,2.100000000000000533e+00,8.497255626666670878e+02
679,-4.400000000000000355e+00,2.200000000000000178e+00,8.497155626666672106e+02
680,-4.400000000000000355e+00,2.300000000000000711e+00,8.497255626666670878e+02
681,-4.400000000000000355e+00,2.400000000000000355e+00,8.497555626666671742e+02
682,-4.400000000000000355e+00,2.500000000000000000e+00,8.498055626666671287e+02
683,-4.400000000000000355e+00,2.600000000000000533e+00,8.498755626666670651e+02
684,-4.400000000000000355e+00,2.700000000000000178e+00,8.499655626666670969e+02
685,-4.400000000000000355e+00,2.800000000000000711e+00,8.500755626666671105e+02
686,-4.400000000000000355e+00,2.900000000000000355e+00,8.502055626666671060e+02
687,-4.400000000000000355e+00,3.000000000000000000e+00,8.503555626666670832e+02
688,-4.400000000000000355e+00,3.099999999999999645e+00,8.505255626666671560e+02
689,-4.400000000000000355e+00,3.200000000000001066e+00,8.507155626666670969e+02
690,-4.400000000000000355e+00,3.300000000000000711e+00,8.509255626666671333e+02
691,-4.400000000000000355e+00,3.400000000000000355e+00,8.511555626666670378e+02
692,-4.400000000000000355e+00,3.500000000000000000e+00,8.514055626666671515e+02
693,-4.400000000000000355e+00,3.599999999999999645e+00,8.516755626666671333e+02
694,-4.400000000000000355e+00,3.700000000000001066e+00,8.519655626666672106e+02
695,-4.400000000000000355e+00,3.800000000000000711e+00,8.522755626666671560e+02
696,-4.400000000000000355e+00,3.900000000000000355e+00,8.526055626666671969e+02
697,-4.400000000000000355e+00,4.000000000000000000e+00,8.529555626666671060e+02
698,-4.400000000000000355e+00,4.099999999999999645e+00,8.533255626666671105e+02
699,-4.400000000000000355e+00,4.200000000000001066e+00,8.537155626666670969e+02
700,-4.400000000000000355e+00,4.300000000000000711e+00,8.541255626666671787e+02
701,-4.400000000000000355e+00,4.400000000000000355e+00,8.545555626666671287e+02
702,-4.400000000000000355e+00,4.500000000000000000e+00,8.550055626666671742e+02
703,-4.400000000000000355e+00,4.600000000000001421e+00,8.554755626666670878e+02
704,-4.400000000000000355e+00,4.700000000000001066e+00,8.559655626666670969e+02
705,-4.400000000000000355e+00,4.800000000000000711e+00,8.564755626666670878e+02
706,-4.400000000000000355e+00,4.900000000000000355e+00,8.570055626666671742e+02
707,-4.400000000000000355e+00,5.000000000000000000e+00,8.575555626666671287e+02
708,-4.299999999999999822e+00,-5.000000000000000000e+00,7.780664031666665323e+02
709,-4.299999999999999822e+00,-4.900000000000000355e+00,7.766464031666665733e+02
710,-4.299999999999999822e+00,-4.799999999999999822e+00,7.752464031666664823e+02
711,-4.299999999999999822e+00,-4.700000000000000178e+00,7.738664031666666006e+02
712,-4.299999999999999822e+00,-4.599999999999999645e+00,7.725064031666664732e+02
713,-4.299999999999999822e+00,-4.500000000000000000e+00,7.711664031666665551e+02
714,-4.299999999999999822e+00,-4.400000000000000355e+00,7.698464031666665051e+02
715,-4.299999999999999822e+00,-4.299999999999999822e+00,7.685464031666665505e+02
716,-4.299999999999999822e+00,-4.200000000000000178e+00,7.672664031666664641e+02
717,-4.299999999999999822e+00,-4.099999999999999645e+00,7.660064031666664732e+02
718,-4.299999999999999822e+00,-4.000000000000000000e+00,7.647664031666665778e+02
719,-4.299999999999999822e+00,-3.899999999999999911e+00,7.635464031666665505e+02
720,-4.299999999999999822e+00,-3.799999999999999822e+00,7.623464031666666187e+02
721,-4.299999999999999822e+00,-3.700000000000000178e+00,7.611664031666665551e+02
722,-4.299999999999999822e+00,-3.599999999999999645e+00,7.600064031666665869e+02
723,-4.299999999999999822e+00,-3.500000000000000000e+00,7.588664031666664869e+02
724,-4.299999999999999822e+00,-3.399999999999999911e+00,7.577464031666664823e+02
725,-4.299999999999999822e+00,-3.299999999999999822e+00,7.566464031666665733e+02
726,-4.299999999999999822e+00,-3.200000000000000178e+00,7.555664031666665323e+02
727,-4.299999999999999822e+00,-3.099999999999999645e+00,7.545064031666665869e+02
728,-4.299999999999999822e+00,-3.000000000000000000e+00,7.534664031666665096e+02
729,-4.299999999999999822e+00,-2.899999999999999911e+00,7.524464031666665278e+02
730,-4.299999999999999822e+00,-2.799999999999999822e+00,7.514464031666665278e+02
731,-4.299999999999999822e+00,-2.699999999999999734e+00,7.504664031666665096e+02
732,-4.299999999999999822e+00,-2.599999999999999645e+00,7.495064031666664732e+02
733,-4.299999999999999822e+00,-2.500000000000000000e+00,7.485664031666665323e+02
734,-4.299999999999999822e+00,-2.399999999999999911e+00,7.476464031666665733e+02
735,-4.299999999999999822e+00,-2.299999999999999822e+00,7.467464031666664823e+02
736,-4.299999999999999822e+00,-2.199999999999999734e+00,7.458664031666666006e+02
737,-4.299999999999999822e+00,-2.099999999999999645e+00,7.450064031666664732e+02
738,-4.299999999999999822e+00,-2.000000000000000000e+00,7.441664031666665551e+02
739,-4.299999999999999822e+00,-1.899999999999999911e+00,7.433464031666665051e+02
740,-4.299999999999999822e+00,-1.799999999999999822e+00,7.425464031666665505e+02
741,-4.299999999999999822e+00,-1.699999999999999734e+00,7.417664031666664641e+02
742,-4.299999999999999822e+00,-1.599999999999999645e+00,7.410064031666664732e+02
743,-4.299999999999999822e+00,-1.500000000000000000e+00,7.402664031666665778e+02
744,-4.299999999999999822e+00,-1.399999999999999911e+00,7.395464031666665505e+02
745,-4.299999999999999822e+00,-1.299999999999999822e+00,7.388464031666666187e+02
746,-4.299999999999999822e+00,-1.199999999999999734e+00,7.381664031666665551e+02
747,-4.299999999999999822e+00,-1.099999999999999645e+00,7.375064031666665869e+02
748,-4.299999999999999822e+00,-1.000000000000000000e+00,7.368664031666664869e+02
749,-4.299999999999999822e+00,-8.999999999999994671e-01,7.362464031666664823e+02
750,-4.299999999999999822e+00,-7.999999999999998224e-01,7.356464031666665733e+02
751,-4.299999999999999822e+00,-7.000000000000001776e-01,7.350664031666665323e+02
752,-4.299999999999999822e+00,-5.999999999999996447e-01,7.345064031666665869e+02
753,-4.299999999999999822e+00,-5.000000000000000000e-01,7.339664031666665096e+02
754,-4.299999999999999822e+00,-3.999999999999994671e-01,7.334464031666665278e+02
755,-4.299999999999999822e+00,-2.999999999999998224e-01,7.329464031666665278e+02
756,-4.299999999999999822e+00,-1.999999999999992895e-01,7.324664031666665096e+02
757,-4.299999999999999822e+00,-9.999999999999964473e-02,7.320064031666664732e+02
758,-4.299999999999999822e+00,0.000000000000000000e+00,7.315664031666665323e+02
759,-4.299999999999999822e+00,1.000000000000005329e-01,7.311464031666665733e+02
760,-4.299999999999999822e+00,2.000000000000001776e-01,7.307464031666664823e+02
761,-4.299999999999999822e+00,3.000000000000007105e-01,7.303664031666666006e+02
762,-4.299999999999999822e+00,4.000000000000003553e-01,7.300064031666664732e+02
763,-4.299999999999999822e+00,5.000000000000000000e-01,7.296664031666665551e+02
764,-4.299999999999999822e+00,6.000000000000005329e-01,7.293464031666665051e+02
765,-4.299999999999999822e+00,7.000000000000001776e-01,7.290464031666665505e+02
766,-4.299999999999999822e+00,8.000000000000007105e-01,7.287664031666664641e+02
767,-4.299999999999999822e+00,9.000000000000003553e-01,7.285064031666664732e+02
768,-4.299999999999999822e+00,1.000000000000000000e+00,7.282664031666665778e+02
769,-4.299999999999999822e+00,1.100000000000000533e+00,7.280464031666665505e+02
770,-4.299999999999999822e+00,1.200000000000000178e+00,7.278464031666666187e+02
771,-4.299999999999999822e+00,1.300000000000000711e+00,7.276664031666665551e+02
772,-4.299999999999999822e+00,1.400000000000000355e+00,7.275064031666665869e+02
773,-4.299999999999999822e+00,1.500000000000000000e+00,7.273664031666664869e+02
774,-4.299999999999999822e+00,1.600000000000000533e+00,7.272464031666664823e+02
775,-4.299999999999999822e+00,1.700000000000000178e+00,7.271464031666665733e+02
776,-4.299999999999999822e+00,1.800000000000000711e+00,7.270664031666665323e+02
777,-4.299999999999999822e+00,1.900000000000000355e+00,7.270064031666665869e+02
778,-4.299999999999999822e+00,2.000000000000000000e+00,7.269664031666665096e+02
779,-4.299999999999999822e+00,2.100000000000000533e+00,7.269464031666665278e+02
780,-4.299999999999999822e+00,2.200000000000000178e+00,7.269464031666665278e+02
781,-4.299999999999999822e+00,2.300000000000000711e+00,7.269664031666665096e+02
782,-4.299999999999999822e+00,2.400000000000000355e+00,7.270064031666664732e+02
783,-4.299999999999999822e+00,2.500000000000000000e+00,7.270664031666665323e+02
784,-4.299999999999999822e+00,2.600000000000000533e+00,7.271464031666665733e+02
785,-4.299999999999999822e+00,2.700000000000000178e+00,7.272464031666664823e+02
786,-4.299999999999999822e+00,2.800000000000000711e+00,7.273664031666666006e+02
787,-4.299999999999999822e+00,2.900000000000000355e+00,7.275064031666664732e+02
788,-4.299999999999999822e+00,3.000000000000000000e+00,7.276664031666665551e+02
789,-4.299999999999999822e+00,3.099999999999999645e+00,7.278464031666665051e+02
790,-4.299999999999999822e+00,3.200000000000001066e+00,7.280464031666665505e+02
791,-4.299999999999999822e+00,3.300000000000000711e+00,7.282664031666664641e+02
792,-4.299999999999999822e+00,3.400000000000000355e+00,7.285064031666665869e+02
793,-4.299999999999999822e+00,3.500000000000000000e+00,7.287664031666665778e+02
794,-4.299999999999999822e+00,3.599999999999999645e+00,7.290464031666665505e+02
795,-4.299999999999999822e+00,3.700000000000001066e+00,7.293464031666666187e+02
796,-4.299999999999999822e+00,3.800000000000000711e+00,7.296664031666665551e+02
797,-4.299999999999999822e+00,3.900000000000000355e+00,7.300064031666665869e+02
798,-4.299999999999999822e+00,4.000000000000000000e+00,7.303664031666664869e+02
799,-4.299999999999999822e+00,4.099999999999999645e+00,7.307464031666664823e+02
800,-4.299999999999999822e+00,4.200000000000001066e+00,7.311464031666665733e+02
801,-4.299999999999999822e+00,4.300000000000000711e+00,7.315664031666665323e+02
802,-4.299999999999999822e+00,4.400000000000000355e+00,7.320064031666665869e+02
803,-4.299999999999999822e+00,4.500000000000000000e+00,7.324664031666665096e+02
804,-4.299999999999999822e+00,4.600000000000001421e+00,7.329464031666665278e+02
805,-4.299999999999999822e+00,4.700000000000001066e+00,7.334464031666665278e+02
806,-4.299999999999999822e+00,4.800000000000000711e+00,7.339664031666665096e+02
807,-4.299999999999999822e+00,4.900000000000000355e+00,7.345064031666664732e+02
808,-4.299999999999999822e+00,5.000000000000000000e+00,7.350664031666665323e+02
809,-4.200000000000000178e+00,-5.000000000000000000e+00,6.693905440000002045e+02
810,-4.200000000000000178e+00,-4.900000000000000355e+00,6.679805440000002363e+02
811,-4.200000000000000178e+00,-4.799999999999999822e+00,6.665905440000001363e+02
812,-4.200000000000000178e+00,-4.700000000000000178e+00,6.652205440000002454e+02
813,-4.200000000000000178e+00,-4.599999999999999645e+00,6.638705440000002227e+02
814,-4.200000000000000178e+00,-4.500000000000000000e+00,6.625405440000001818e+02
815,-4.200000000000000178e+00,-4.400000000000000355e+00,6.612305440000002363e+02
816,-4.200000000000000178e+00,-4.299999999999999822e+00,6.599405440000001590e+02
817,-4.200000000000000178e+00,-4.200000000000000178e+00,6.586705440000001772e+02
818,-4.200000000000000178e+00,-4.099999999999999645e+00,6.574205440000001772e+02
819,-4.200000000000000178e+00,-4.000000000000000000e+00,6.561905440000001590e+02
820,-4.200000000000000178e+00,-3.899999999999999911e+00,6.549805440000002363e+02
821,-4.200000000000000178e+00,-3.799999999999999822e+00,6.537905440000002955e+02
822,-4.200000000000000178e+00,-3.700000000000000178e+00,6.526205440000002227e+02
823,-4.200000000000000178e+00,-3.599999999999999645e+00,6.514705440000002454e+02
824,-4.200000000000000178e+00,-3.500000000000000000e+00,6.503405440000002500e+02
825,-4.200000000000000178e+00,-3.399999999999999911e+00,6.492305440000001227e+02
826,-4.200000000000000178e+00,-3.299999999999999822e+00,6.481405440000002045e+02
827,-4.200000000000000178e+00,-3.200000000000000178e+00,6.470705440000002682e+02
828,-4.200000000000000178e+00,-3.099999999999999645e+00,6.460205440000002000e+02
829,-4.200000000000000178e+00,-3.000000000000000000e+00,6.449905440000002272e+02
830,-4.200000000000000178e+00,-2.899999999999999911e+00,6.439805440000001227e+02
831,-4.200000000000000178e+00,-2.799999999999999822e+00,6.429905440000002272e+02
832,-4.200000000000000178e+00,-2.699999999999999734e+00,6.420205440000002000e+02
833,-4.200000000000000178e+00,-2.599999999999999645e+00,6.410705440000001545e+02
834,-4.200000000000000178e+00,-2.500000000000000000e+00,6.401405440000002045e+02
835,-4.200000000000000178e+00,-2.399999999999999911e+00,6.392305440000002363e+02
836,-4.200000000000000178e+00,-2.299999999999999822e+00,6.383405440000001363e+02
837,-4.200000000000000178e+00,-2.199999999999999734e+00,6.374705440000002454e+02
838,-4.200000000000000178e+00,-2.099999999999999645e+00,6.366205440000002227e+02
839,-4.200000000000000178e+00,-2.000000000000000000e+00,6.357905440000001818e+02
840,-4.200000000000000178e+00,-1.899999999999999911e+00,6.349805440000002363e+02
841,-4.200000000000000178e+00,-1.799999999999999822e+00,6.341905440000001590e+02
842,-4.200000000000000178e+00,-1.699999999999999734e+00,6.334205440000001772e+02
843,-4.200000000000000178e+00,-1.599999999999999645e+00,6.326705440000001772e+02
844,-4.200000000000000178e+00,-1.500000000000000000e+00,6.319405440000001590e+02
845,-4.200000000000000178e+00,-1.399999999999999911e+00,6.312305440000002363e+02
846,-4.200000000000000178e+00,-1.299999999999999822e+00,6.305405440000002955e+02
847,-4.200000000000000178e+00,-1.199999999999999734e+00,6.298705440000002227e+02
848,-4.200000000000000178e+00,-1.099999999999999645e+00,6.292205440000002454e+02
849,-4.200000000000000178e+00,-1.000000000000000000e+00,6.285905440000002500e+02
850,-4.200000000000000178e+00,-8.999999999999994671e-01,6.279805440000001227e+02
851,-4.200000000000000178e+00,-7.999999999999998224e-01,6.273905440000002045e+02
852,-4.200000000000000178e+00,-7.000000000000001776e-01,6.268205440000002682e+02
853,-4.200000000000000178e+00,-5.999999999999996447e-01,6.262705440000002000e+02
854,-4.200000000000000178e+00,-5.000000000000000000e-01,6.257405440000002272e+02
855,-4.200000000000000178e+00,-3.999999999999994671e-01,6.252305440000001227e+02
856,-4.200000000000000178e+00,-2.999999999999998224e-01,6.247405440000002272e+02
857,-4.200000000000000178e+00,-1.999999999999992895e-01,6.242705440000002000e+02
858,-4.200000000000000178e+00,-9.999999999999964473e-02,6.238205440000001545e+02
859,-4.200000000000000178e+00,0.000000000000000000e+00,6.233905440000002045e+02
860,-4.200000000000000178e+00,1.000000000000005329e-01,6.229805440000002363e+02
861,-4.200000000000000178e+00,2.000000000000001776e-01,6.225905440000001363e+02
862,-4.200000000000000178e+00,3.000000000000007105e-01,6.222205440000002454e+02
863,-4.200000000000000178e+00,4.000000000000003553e-01,6.218705440000002227e+02
864,-4.200000000000000178e+00,5.000000000000000000e-01,6.215405440000001818e+02
865,-4.200000000000000178e+00,6.000000000000005329e-01,6.212305440000002363e+02
866,-4.200000000000000178e+00,7.000000000000001776e-01,6.209405440000001590e+02
867,-4.200000000000000178e+00,8.000000000000007105e-01,6.206705440000001772e+02
868,-4.200000000000000178e+00,9.000000000000003553e-01,6.204205440000001772e+02
869,-4.200000000000000178e+00,1.000000000000000000e+00,6.201905440000001590e+02
870,-4.200000000000000178e+00,1.100000000000000533e+00,6.199805440000002363e+02
871,-4.200000000000000178e+00,1.200000000000000178e+00,6.197905440000002955e+02
872,-4.200000000000000178e+00,1.300000000000000711e+00,6.196205440000002227e+02
873,-4.200000000000000178e+00,1.400000000000000355e+00,6.194705440000002454e+02
874,-4.200000000000000178e+00,1.500000000000000000e+00,6.193405440000002500e+02
875,-4.200000000000000178e+00,1.600000000000000533e+00,6.192305440000001227e+02
876,-4.200000000000000178e+00,1.700000000000000178e+00,6.191405440000002045e+02
877,-4.200000000000000178e+00,1.800000000000000711e+00,6.190705440000001545e+02
878,-4.200000000000000178e+00,1.900000000000000355e+00,6.190205440000002000e+02
879,-4.200000000000000178e+00,2.000000000000000000e+00,6.189905440000002272e+02
880,-4.200000000000000178e+00,2.100000000000000533e+00,6.189805440000001227e+02
881,-4.200000000000000178e+00,2.200000000000000178e+00,6.189905440000002272e+02
882,-4.200000000000000178e+00,2.300000000000000711e+00,6.190205440000002000e+02
883,-4.200000000000000178e+00,2.400000000000000355e+00,6.190705440000001545e+02
884,-4.200000000000000178e+00,2.500000000000000000e+00,6.191405440000002045e+02
885,-4.200000000000000178e+00,2.600000000000000533e+00,6.192305440000002363e+02
886,-4.200000000000000178e+00,2.700000000000000178e+00,6.193405440000001363e+02
887,-4.200000000000000178e+00,2.800000000000000711e+00,6.194705440000002454e+02
888,-4.200000000000000178e+00,2.900000000000000355e+00,6.196205440000002227e+02
889,-4.200000000000000178e+00,3.000000000000000000e+00,6.197905440000001818e+02
890,-4.200000000000000178e+00,3.099999999999999645e+00,6.199805440000002363e+02
891,-4.200000000000000178e+00,3.200000000000001066e+00,6.201905440000001590e+02
892,-4.200000000000000178e+00,3.300000000000000711e+00,6.204205440000001772e+02
893,-4.200000000000000178e+00,3.400000000000000355e+00,6.206705440000002909e+02
894,-4.200000000000000178e+00,3.500000000000000000e+00,6.209405440000001590e+02
895,-4.200000000000000178e+00,3.599999999999999645e+00,6.212305440000002363e+02
896,-4.200000000000000178e+00,3.700000000000001066e+00,6.215405440000002955e+02
897,-4.200000000000000178e+00,3.800000000000000711e+00,6.218705440000002227e+02
898,-4.200000000000000178e+00,3.900000000000000355e+00,6.222205440000002454e+02
899,-4.200000000000000178e+00,4.000000000000000000e+00,6.225905440000002500e+02
900,-4.200000000000000178e+00,4.099999999999999645e+00,6.229805440000001227e+02
901,-4.200000000000000178e+00,4.200000000000001066e+00,6.233905440000002045e+02
902,-4.200000000000000178e+00,4.300000000000000711e+00,6.238205440000001545e+02
903,-4.200000000000000178e+00,4.400000000000000355e+00,6.242705440000002000e+02
904,-4.200000000000000178e+00,4.500000000000000000e+00,6.247405440000002272e+02
905,-4.200000000000000178e+00,4.600000000000001421e+00,6.252305440000001227e+02
906,-4.200000000000000178e+00,4.700000000000001066e+00,6.257405440000002272e+02
907,-4.200000000000000178e+00,4.800000000000000711e+00,6.262705440000002000e+02
908,-4.200000000000000178e+00,4.900000000000000355e+00,6.268205440000001545e+02
909,-4.200000000000000178e+00,5.000000000000000000e+00,6.273905440000002045e+02
910,-4.099999999999999645e+00,-5.000000000000000000e+00,5.740991351666664286e+02
911,-4.099999999999999645e+00,-4.900000000000000355e+00,5.726991351666664514e+02
912,-4.099999999999999645e+00,-4.799999999999999822e+00,5.713191351666663422e+02
913,-4.099999999999999645e+00,-4.700000000000000178e+00,5.699591351666664423e+02
914,-4.099999999999999645e+00,-4.599999999999999645e+00,5.686191351666664104e+02
915,-4.099999999999999645e+00,-4.500000000000000000e+00,5.672991351666664741e+02
916,-4.099999999999999645e+00,-4.400000000000000355e+00,5.659991351666664059e+02
917,-4.099999999999999645e+00,-4.299999999999999822e+00,5.647191351666664332e+02
918,-4.099999999999999645e+00,-4.200000000000000178e+00,5.634591351666664423e+02
919,-4.099999999999999645e+00,-4.099999999999999645e+00,5.622191351666663195e+02
920,-4.099999999999999645e+00,-4.000000000000000000e+00,5.609991351666664059e+02
921,-4.099999999999999645e+00,-3.899999999999999911e+00,5.597991351666664741e+02
922,-4.099999999999999645e+00,-3.799999999999999822e+00,5.586191351666665241e+02
923,-4.099999999999999645e+00,-3.700000000000000178e+00,5.574591351666664423e+02
924,-4.099999999999999645e+00,-3.599999999999999645e+00,5.563191351666664559e+02
925,-4.099999999999999645e+00,-3.500000000000000000e+00,5.551991351666664514e+02
926,-4.099999999999999645e+00,-3.399999999999999911e+00,5.540991351666664286e+02
927,-4.099999999999999645e+00,-3.299999999999999822e+00,5.530191351666663877e+02
928,-4.099999999999999645e+00,-3.200000000000000178e+00,5.519591351666664423e+02
929,-4.099999999999999645e+00,-3.099999999999999645e+00,5.509191351666664787e+02
930,-4.099999999999999645e+00,-3.000000000000000000e+00,5.498991351666663832e+02
931,-4.099999999999999645e+00,-2.899999999999999911e+00,5.488991351666663832e+02
932,-4.099999999999999645e+00,-2.799999999999999822e+00,5.479191351666664787e+02
933,-4.099999999999999645e+00,-2.699999999999999734e+00,5.469591351666664423e+02
934,-4.099999999999999645e+00,-2.599999999999999645e+00,5.460191351666663877e+02
935,-4.099999999999999645e+00,-2.500000000000000000e+00,5.450991351666664286e+02
936,-4.099999999999999645e+00,-2.399999999999999911e+00,5.441991351666664514e+02
937,-4.099999999999999645e+00,-2.299999999999999822e+00,5.433191351666663422e+02
938,-4.099999999999999645e+00,-2.199999999999999734e+00,5.424591351666664423e+02
939,-4.099999999999999645e+00,-2.099999999999999645e+00,5.416191351666664104e+02
940,-4.099999999999999645e+00,-2.000000000000000000e+00,5.407991351666664741e+02
941,-4.099999999999999645e+00,-1.899999999999999911e+00,5.399991351666664059e+02
942,-4.099999999999999645e+00,-1.799999999999999822e+00,5.392191351666664332e+02
943,-4.099999999999999645e+00,-1.699999999999999734e+00,5.384591351666664423e+02
944,-4.099999999999999645e+00,-1.599999999999999645e+00,5.377191351666663195e+02
945,-4.099999999999999645e+00,-1.500000000000000000e+00,5.369991351666664059e+02
946,-4.099999999999999645e+00,-1.399999999999999911e+00,5.362991351666664741e+02
947,-4.099999999999999645e+00,-1.299999999999999822e+00,5.356191351666665241e+02
948,-4.099999999999999645e+00,-1.199999999999999734e+00,5.349591351666664423e+02
949,-4.099999999999999645e+00,-1.099999999999999645e+00,5.343191351666664559e+02
950,-4.099999999999999645e+00,-1.000000000000000000e+00,5.336991351666664514e+02
951,-4.099999999999999645e+00,-8.999999999999994671e-01,5.330991351666663149e+02
952,-4.099999999999999645e+00,-7.999999999999998224e-01,5.325191351666663877e+02
953,-4.099999999999999645e+00,-7.000000000000001776e-01,5.319591351666664423e+02
954,-4.099999999999999645e+00,-5.999999999999996447e-01,5.314191351666664787e+02
955,-4.099999999999999645e+00,-5.000000000000000000e-01,5.308991351666663832e+02
956,-4.099999999999999645e+00,-3.999999999999994671e-01,5.303991351666663832e+02
957,-4.099999999999999645e+00,-2.999999999999998224e-01,5.299191351666664787e+02
958,-4.099999999999999645e+00,-1.999999999999992895e-01,5.294591351666664423e+02
959,-4.099999999999999645e+00,-9.999999999999964473e-02,5.290191351666663877e+02
